shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
shape-SH2, 43.622910000000005, 7.061100000000001, 10, 
shape-SH2, 43.62294000000001, 7.061030000000001, 11, 
shape-SH2, 43.62295, 7.060930000000001, 12, 
shape-SH2, 43.622980000000005, 7.06078, 13, 
shape-SH2, 43.62297, 7.060700000000001, 14, 
shape-SH2, 43.62294000000001, 7.0605, 15, 
shape-SH2, 43.622890000000005, 7.06031, 16, 
shape-SH2, 43.62286, 7.060130000000001, 17, 
shape-SH2, 43.62285000000001, 7.060040000000001, 18, 
shape-SH2, 43.62286, 7.0599300000000005, 19, 
shape-SH2, 43.622910000000005, 7.05963, 20, 
shape-SH2, 43.623000000000005, 7.059400000000001, 21, 
shape-SH2, 43.62314000000001, 7.059200000000001, 22, 
shape-SH2, 43.62332000000001, 7.05907, 23, 
shape-SH2, 43.623470000000005, 7.059010000000001, 24, 
shape-SH2, 43.62375, 7.0589900000000005, 25, 
shape-SH2, 43.62397000000001, 7.058890000000001, 26, 
shape-SH2, 43.624, 7.05888, 27, 
shape-SH2, 43.624080000000006, 7.058890000000001, 28, 
shape-SH2, 43.62411, 7.0587800000000005, 29, 
shape-SH2, 43.62417000000001, 7.0586400000000005, 30, 
shape-SH2, 43.6242, 7.058580000000001, 31, 
shape-SH2, 43.62433, 7.05841, 32, 
shape-SH2, 43.62456, 7.058160000000001, 33, 
shape-SH2, 43.624660000000006, 7.05801, 34, 
shape-SH2, 43.62474, 7.057860000000001, 35, 
shape-SH2, 43.624770000000005, 7.0577000000000005, 36, 
shape-SH2, 43.624770000000005, 7.05728, 37, 
shape-SH2, 43.62478, 7.05717, 38, 
shape-SH2, 43.624810000000004, 7.057130000000001, 39, 
shape-SH2, 43.62491000000001, 7.0568800000000005, 40, 
shape-SH2, 43.62496, 7.056780000000001, 41, 
shape-SH2, 43.62511000000001, 7.056620000000001, 42, 
shape-SH2, 43.62529000000001, 7.05644, 43, 
shape-SH2, 43.6255, 7.056260000000001, 44, 
shape-SH2, 43.6261, 7.055790000000001, 45, 
shape-SH2, 43.6266, 7.055420000000001, 46, 
shape-SH2, 43.62668, 7.05534, 47, 
shape-SH2, 43.62675, 7.055210000000001, 48, 
shape-SH2, 43.6268, 7.05503, 49, 
shape-SH2, 43.626920000000005, 7.05416, 50, 
shape-SH2, 43.627010000000006, 7.053240000000001, 51, 
shape-SH2, 43.627050000000004, 7.053030000000001, 52, 
shape-SH2, 43.62706, 7.0528900000000005, 53, 
shape-SH2, 43.627030000000005, 7.05273, 54, 
shape-SH2, 43.62697, 7.052560000000001, 55, 
shape-SH2, 43.62698, 7.0525, 56, 
shape-SH2, 43.62697, 7.052440000000001, 57, 
shape-SH2, 43.62693, 7.05236, 58, 
shape-SH2, 43.62688000000001, 7.052320000000001, 59, 
shape-SH2, 43.62684, 7.052300000000001, 60, 
shape-SH2, 43.62679000000001, 7.052300000000001, 61, 
shape-SH2, 43.626720000000006, 7.052350000000001, 62, 
shape-SH2, 43.62668, 7.052440000000001, 63, 
shape-SH2, 43.626670000000004, 7.05252, 64, 
shape-SH2, 43.626670000000004, 7.052560000000001, 65, 
shape-SH2, 43.62668, 7.052580000000001, 66, 
shape-SH2, 43.626580000000004, 7.052740000000001, 67, 
shape-SH2, 43.626540000000006, 7.0528, 68, 
